,Name,Country,GamesPlayed,Goals,Assists,Points,PlusMinus,ShotsOnGoal,GameWinningGoals,ShootingPercentage,AvgPlusMinus,in_HOF
333,"Crabb, Joey",USA,144,18,32,50,-2,159,7,0.11320754716981100,-0.013888888888888900,0
343,"Crombeen, B.J.",USA,288,27,29,56,-33,416,4,0.06490384615384620,-0.11458333333333300,0
352,"Cullen, Matt",USA,1031,195,340,535,-59,2069,25,0.09424842919284680,-0.05722599418040740,0
354,"Cummins, Jim",USA,511,24,36,60,-44,318,5,0.07547169811320750,-0.08610567514677100,0
375,"Darby, Craig",USA,196,21,35,56,-38,210,2,0.1,-0.19387755102040800,0
389,"Debol, Dave",USA,92,26,26,52,-17,166,1,0.1566265060240960,-0.18478260869565200,0
394,"DePalma, Larry",USA,148,21,20,41,-41,155,2,0.13548387096774200,-0.27702702702702700,0
402,"Dimitrakos, Niko",USA,158,24,38,62,-1,247,5,0.09716599190283400,-0.006329113924050630,0
411,"Donato, Ted",USA,796,150,197,347,-2,1195,22,0.12552301255230100,-0.002512562814070350,0
414,"Donnelly, Mike",USA,465,114,121,235,10,985,14,0.11573604060913700,0.021505376344086000,0
420,"Dowd, Jim",USA,728,71,168,239,-13,766,7,0.0926892950391645,-0.017857142857142900,0
421,"Dowell, Jacob",USA,154,11,22,33,5,136,0,0.08088235294117650,0.032467532467532500,0
429,"Drulia, Stan",USA,126,15,27,42,-28,136,2,0.11029411764705900,-0.2222222222222220,0
430,"Drury, Chris",USA,892,255,360,615,-6,2151,47,0.11854951185495100,-0.006726457399103140,0
431,"Drury, Ted",USA,414,41,52,93,-66,554,4,0.0740072202166065,-0.15942028985507200,0
432,"Dubinsky, Brandon",USA,393,81,132,213,24,861,15,0.09407665505226480,0.061068702290076300,0
449,"Dwyer, Patrick",USA,224,21,22,43,-11,313,4,0.0670926517571885,-0.049107142857142900,0
450,"Dziedzic, Joe",USA,130,14,14,28,-11,130,4,0.1076923076923080,-0.08461538461538460,0
454,"Eaves, Mike",USA,324,83,143,226,25,608,11,0.13651315789473700,0.07716049382716050,0
472,"Emmons, John",USA,85,2,4,6,-11,60,0,0.03333333333333330,-0.12941176470588200,0
475,"Erickson, Bryan",USA,351,80,125,205,3,561,13,0.14260249554367200,0.008547008547008550,0
496,"Fenton, Paul",USA,411,100,83,183,-70,749,7,0.13351134846461900,-0.170316301703163,0
500,"Fergus, Tom",USA,726,235,346,581,-25,1422,26,0.16526019690576700,-0.03443526170798900,0
501,"Ferraro, Peter",USA,92,9,15,24,-1,113,1,0.07964601769911500,-0.010869565217391300,0
503,"Ferriero, Benn",USA,92,14,8,22,12,166,5,0.08433734939759040,0.13043478260869600,0
505,"Fidler, Mike",USA,271,84,97,181,-51,598,9,0.14046822742474900,-0.1881918819188190,0
508,"Fitzgerald, Tom",USA,1097,139,190,329,-72,1658,17,0.08383594692400480,-0.06563354603463990,0
517,"Foligno, Nick",USA,351,61,87,148,-21,574,10,0.10627177700348400,-0.05982905982905980,0
524,"Fotiu, Nick",USA,646,60,77,137,-59,517,7,0.11605415860735000,-0.0913312693498452,0
530,"Fraser, Curt",USA,704,193,240,433,-34,1507,23,0.12806901128069000,-0.048295454545454500,0
535,"Fritsche, Dan",USA,256,34,42,76,-19,356,8,0.09550561797752810,-0.07421875,0
539,"Ftorek, Robbie",USA,334,77,150,227,0,463,10,0.16630669546436300,0.0,0
559,"Gaudreau, Rob",USA,231,51,54,105,-63,483,5,0.10559006211180100,-0.2727272727272730,0
560,"Gaustad, Paul",USA,493,71,114,185,14,749,10,0.09479305740987980,0.028397565922920900,0
566,"Gerbe, Nathan",USA,146,24,38,62,17,361,6,0.0664819944598338,0.11643835616438400,0
571,"Gilbertson, Stan",USA,428,85,89,174,-168,722,6,0.11772853185595600,-0.3925233644859810,0
576,"Gillis, Jere",USA,386,78,95,173,-60,672,14,0.11607142857142900,-0.15544041450777200,0
580,"Gionta, Brian",USA,647,217,202,419,61,1961,39,0.11065782763896000,0.09428129829984540,0
583,"Giuliano, Jeff",USA,101,3,10,13,-9,62,2,0.04838709677419360,-0.0891089108910891,0
590,"Gomez, Scott",USA,902,169,517,686,37,2310,31,0.07316017316017320,0.041019955654102,0
592,"Gorence, Tom",USA,303,58,53,111,27,484,11,0.11983471074380200,0.0891089108910891,0
603,"Granato, Tony",USA,773,248,244,492,44,1967,32,0.1260803253685820,0.056921086675291100,0
617,"Grier, Mike",USA,1060,162,221,383,-9,1643,26,0.09860012172854540,-0.008490566037735850,0
621,"Guay, Paul",USA,117,11,23,34,-24,107,0,0.102803738317757,-0.20512820512820500,0
622,"Guerin, Bill",USA,1263,429,427,856,51,3693,77,0.11616571892770100,0.040380047505938200,0
634,"Hall, Adam",USA,565,65,78,143,-61,883,10,0.07361268403171010,-0.1079646017699120,0
638,"Halpern, Jeff",USA,861,146,212,358,-27,1177,27,0.12404418011894600,-0.0313588850174216,0
641,"Hamilton, Jeff",USA,157,32,45,77,-10,314,6,0.10191082802547800,-0.06369426751592360,0
654,"Hartman, Mike",USA,397,43,35,78,-34,481,6,0.0893970893970894,-0.08564231738035270,0
661,"Heaslip, Mark",USA,117,10,19,29,-10,94,1,0.10638297872340400,-0.08547008547008550,0
666,"Heinze, Steve",USA,694,178,158,336,-20,1415,31,0.12579505300353400,-0.02881844380403460,0
673,"Hendrickson, Darby",USA,518,65,64,129,-109,668,4,0.09730538922155690,-0.21042471042471000,0
674,"Hendricks, Matt",USA,215,22,28,50,-6,278,4,0.07913669064748200,-0.027906976744186000,0
678,"Hensick, T.J.",USA,112,12,26,38,-16,193,1,0.06217616580310880,-0.14285714285714300,0
687,"Higgins, Chris",USA,482,123,116,239,-6,1189,17,0.10344827586206900,-0.012448132780083000,0
689,"Hilbert, Andy",USA,307,42,62,104,9,625,3,0.0672,0.029315960912052100,0
692,"Hinote, Dan",USA,503,38,52,90,-16,449,10,0.08463251670378620,-0.03180914512922470,0
705,"Hollweg, Ryan",USA,228,5,9,14,-34,166,0,0.030120481927710800,-0.14912280701754400,0
706,"Holmgren, Paul",USA,527,144,179,323,105,898,17,0.1603563474387530,0.19924098671726800,0
710,"Holzinger, Brian",USA,547,93,145,238,-62,805,15,0.115527950310559,-0.113345521023766,0
753,"Jackman, Tim",USA,348,22,36,58,-48,445,1,0.04943820224719100,-0.13793103448275900,0
758,"Janney, Craig",USA,760,188,563,751,-13,1057,32,0.17786187322611200,-0.017105263157894700,0
759,"Janssen, Cam",USA,308,3,8,11,-28,94,0,0.031914893617021300,-0.09090909090909090,0
768,"Jensen, Steve",USA,438,113,107,220,-128,800,14,0.14125,-0.2922374429223740,0
771,"Johnson, Craig",USA,557,75,98,173,-33,773,8,0.09702457956015520,-0.059245960502693,0
778,"Johnson, Mark",USA,669,203,305,508,-116,1404,20,0.14458689458689500,-0.17339312406577000,0
788,"Jones, Brad",USA,148,25,31,56,11,180,3,0.1388888888888890,0.07432432432432430,0
796,"Kaleta, Patrick",USA,267,26,24,50,-2,265,5,0.09811320754716980,-0.00749063670411985,0
802,"Kane, Patrick",USA,399,126,243,369,23,1175,21,0.1072340425531920,0.05764411027568920,0
824,"Kennedy, Tim",USA,112,11,18,29,-14,123,4,0.08943089430894310,-0.125,0
831,"Kesler, Ryan",USA,561,153,184,337,45,1282,19,0.11934477379095200,0.08021390374331550,0
832,"Kessel, Phil",USA,456,165,162,327,-33,1532,26,0.1077023498694520,-0.07236842105263160,0
846,"Klatt, Trent",USA,782,143,200,343,44,1276,23,0.11206896551724100,0.056265984654731500,0
847,"Klee, Ken",USA,275,22,26,48,-18,360,6,0.06111111111111110,-0.06545454545454550,0
860,"Konowalchuk, Steve",USA,790,171,225,396,69,1422,26,0.12025316455696200,0.08734177215189870,0
866,"Korn, Jim",USA,269,42,53,95,-75,277,4,0.15162454873646200,-0.2788104089219330,0
891,"Krygier, Todd",USA,543,100,143,243,-26,1085,12,0.09216589861751150,-0.04788213627992630,0
893,"Kudelski, Bob",USA,442,139,102,241,-83,900,15,0.15444444444444400,-0.18778280542986400,0
896,"Kumpel, Mark",USA,288,38,46,84,-7,357,4,0.10644257703081200,-0.024305555555555600,0
908,"LaCouture, Dan",USA,337,20,25,45,-44,229,3,0.08733624454148470,-0.13056379821958500,0
915,"LaFontaine, Pat",USA,865,468,545,1013,-4,2665,59,0.17560975609756100,-0.004624277456647400,1
928,"Langenbrunner, Jamie",USA,1105,243,419,662,61,2554,58,0.09514487079091620,0.05520361990950230,0
929,"Langfeld, Josh",USA,143,9,23,32,8,207,2,0.043478260869565200,0.055944055944055900,0
941,"LaRose, Chad",USA,473,83,93,176,-21,957,12,0.08672936259143160,-0.04439746300211420,0
955,"Lawton, Brian",USA,483,112,154,266,-42,832,18,0.1346153846153850,-0.08695652173913040,0
956,"Lazaro, Jeff",USA,102,14,23,37,3,157,1,0.08917197452229300,0.029411764705882400,0
958,"Leach, Stephen",USA,702,130,153,283,-78,1415,19,0.09187279151943460,-0.1111111111111110,0
963,"LeClair, John",USA,967,406,413,819,204,2611,65,0.1554959785522790,0.2109617373319550,0
971,"Legwand, David",USA,846,188,313,501,33,1740,37,0.10804597701149400,0.03900709219858160,0
989,"Levins, Scott",USA,124,13,20,33,-28,127,1,0.10236220472440900,-0.22580645161290300,0
990,"Lewis, Trevor",USA,155,7,16,23,-17,222,3,0.03153153153153150,-0.10967741935483900,0
1057,"Maley, David",USA,466,43,81,124,-61,454,7,0.0947136563876652,-0.13090128755364800,0
1065,"Malone, Ryan",USA,560,168,179,347,-45,1165,24,0.14420600858369100,-0.08035714285714290,0
1074,"Marchant, Todd",USA,1195,186,312,498,-20,2204,23,0.08439201451905630,-0.016736401673640200,0
1107,"McClanahan, Rob",USA,224,38,63,101,1,295,4,0.1288135593220340,0.004464285714285710,0
1118,"McDonough, Hubie",USA,195,40,26,66,-23,227,4,0.1762114537444930,-0.11794871794871800,0
1120,"McEachern, Shawn",USA,911,256,323,579,26,2288,33,0.11188811188811200,0.02854006586169050,0
1123,"McInnis, Marty",USA,796,170,250,420,-41,1454,19,0.11691884456671300,-0.05150753768844220,0
1135,"McManama, Bob",USA,99,11,25,36,-6,107,1,0.102803738317757,-0.06060606060606060,0
1157,"Miller, Bob",USA,404,75,119,194,-20,642,10,0.11682242990654200,-0.04950495049504950,0
1158,"Millen, Corey",USA,335,90,119,209,36,582,8,0.15463917525773200,0.10746268656716400,0
1159,"Miller, Drew",USA,280,40,37,77,5,394,9,0.10152284263959400,0.017857142857142900,0
1160,"Miller, Jay",USA,446,40,44,84,-33,233,2,0.17167381974248900,-0.07399103139013450,0
1161,"Miller, Kelly",USA,1057,181,282,463,71,1505,33,0.12026578073089700,0.06717123935666980,0
1162,"Miller, Kevin",USA,620,150,185,335,-7,1097,26,0.13673655423883300,-0.01129032258064520,0
1163,"Miller, Kip",USA,449,74,165,239,-32,580,15,0.12758620689655200,-0.07126948775055680,0
1165,"Miller, Warren",USA,262,40,50,90,-64,438,4,0.091324200913242,-0.24427480916030500,0
1169,"Modano, Mike",USA,1499,561,813,1374,114,4273,92,0.13128949216007500,0.07605070046697800,1
1186,"Moran, Ian",USA,99,5,11,16,1,98,1,0.05102040816326530,0.010101010101010100,0
1192,"Morris, Jon",USA,103,16,33,49,2,82,2,0.1951219512195120,0.019417475728155300,0
1195,"Moss, David",USA,317,61,63,124,-7,666,10,0.0915915915915916,-0.022082018927444800,0
1198,"Mowers, Mark",USA,278,18,44,62,0,258,1,0.06976744186046510,0.0,0
1201,"Mueller, Peter",USA,254,55,88,143,-24,545,10,0.10091743119266100,-0.09448818897637800,0
1202,"Mullen, Brian",USA,832,260,362,622,10,1977,30,0.13151239251391000,0.01201923076923080,0
1203,"Mullen, Joe",USA,1062,502,561,1063,163,2787,73,0.18012199497667700,0.1534839924670430,1
1247,"Nickulas, Eric",USA,118,15,23,38,-11,172,1,0.0872093023255814,-0.09322033898305090,0
1250,"Nielsen, Jeff",USA,252,20,27,47,-26,326,3,0.06134969325153370,-0.10317460317460300,0
1255,"Nilan, Chris",USA,688,110,115,225,-7,820,11,0.13414634146341500,-0.010174418604651200,0
1265,"Noonan, Brian",USA,629,116,159,275,-37,1053,21,0.11016144349477700,-0.058823529411764700,0
1271,"Nystrom, Eric",USA,360,39,33,72,-39,401,6,0.09725685785536160,-0.10833333333333300,0
1278,"O'Dwyer, Bill",USA,120,9,13,22,-8,133,1,0.06766917293233080,-0.06666666666666670,0
1279,"O'Flaherty, Gerry",USA,438,99,95,194,-34,779,9,0.12708600770218200,-0.0776255707762557,0
1283,"Okposo, Kyle",USA,271,68,93,161,-38,653,12,0.10413476263399700,-0.14022140221402200,0
1285,"Olczyk, Ed",USA,1031,342,452,794,-67,2578,38,0.13266097750193900,-0.06498545101842870,0
1299,"Ortmeyer, Jed",USA,345,22,31,53,-14,454,3,0.048458149779735700,-0.04057971014492750,0
1303,"Oshie, T.J.",USA,262,63,112,175,40,550,10,0.11454545454545500,0.15267175572519100,0
1305,"Otto, Joel",USA,943,195,313,508,66,1357,26,0.14369933677229200,0.06998939554612940,0
1310,"Pacioretty, Max",USA,202,53,61,114,-7,529,7,0.1001890359168240,-0.034653465346534700,0
1316,"Palazzari, Doug",USA,108,18,20,38,-2,140,1,0.12857142857142900,-0.018518518518518500,0
1319,"Palmieri, Nick",USA,87,13,12,25,-1,131,2,0.09923664122137400,-0.011494252873563200,0
1320,"Pandolfo, Jay",USA,881,100,126,226,1,1112,19,0.08992805755395680,0.0011350737797956900,0
1324,"Parise, Zach",USA,502,194,216,410,57,1699,37,0.11418481459682200,0.11354581673306800,0
1325,"Parker, Jeff",USA,141,16,19,35,-8,153,2,0.10457516339869300,-0.05673758865248230,0
1326,"Parker, Scott",USA,308,7,14,21,4,126,1,0.05555555555555560,0.012987012987013000,0
1328,"Parrish, Mark",USA,722,216,171,387,-47,1247,40,0.17321571772253400,-0.06509695290858730,0
1329,"Parros, George",USA,413,17,16,33,10,194,1,0.08762886597938140,0.024213075060532700,0
1334,"Patrick, Craig",USA,401,72,91,163,-131,629,3,0.11446740858505600,-0.3266832917705740,1
1337,"Pavelski, Joe",USA,431,134,171,305,39,1363,22,0.0983125458547322,0.09048723897911830,0
1338,"Pavelich, Mark",USA,355,137,192,329,55,718,17,0.19080779944289700,0.15492957746478900,0
1341,"Peake, Pat",USA,134,28,41,69,3,259,4,0.10810810810810800,0.022388059701492500,0
1352,"Peluso, Mike",USA,456,38,52,90,-15,311,2,0.12218649517684900,-0.03289473684210530,0
1369,"Petersen, Toby",USA,397,33,48,81,-40,531,2,0.062146892655367200,-0.10075566750629700,0
1374,"Petry, Jeff",USA,108,3,27,30,-19,152,0,0.019736842105263200,-0.17592592592592600,0
1387,"Plante, Dan",USA,159,9,14,23,-31,180,0,0.05,-0.1949685534591200,0
1388,"Plante, Derek",USA,450,96,152,248,17,926,14,0.10367170626349900,0.03777777777777780,0
1390,"Pleau, Larry",USA,94,9,15,24,-5,110,3,0.08181818181818180,-0.05319148936170210,0
1395,"Podein, Shjon",USA,699,100,106,206,62,967,20,0.10341261633919300,0.08869814020028610,0
1397,"Pohl, John",USA,115,17,21,38,-8,146,2,0.11643835616438400,-0.06956521739130440,0
1398,"Polich, Mike",USA,226,24,29,53,-15,218,1,0.11009174311926600,-0.06637168141592920,0
1404,"Porter, Kevin",USA,163,25,20,45,-18,194,5,0.12886597938144300,-0.11042944785276100,0
1405,"Potulny, Ryan",USA,126,22,27,49,-18,229,4,0.09606986899563320,-0.14285714285714300,0
1415,"Presley, Wayne",USA,684,155,147,302,-43,1188,21,0.13047138047138000,-0.06286549707602340,0
1439,"Ranheim, Paul",USA,1013,161,199,360,-2,1584,20,0.10164141414141400,-0.0019743336623889400,0
1440,"Rasmussen, Erik",USA,545,52,76,128,5,596,8,0.087248322147651,0.009174311926605510,0
1444,"Reasoner, Marty",USA,767,97,164,261,-31,1054,10,0.0920303605313093,-0.04041720990873530,0
1471,"Rissmiller, Pat",USA,192,18,28,46,-9,263,3,0.06844106463878330,-0.046875,0
1473,"Roberts, David",USA,125,20,33,53,5,177,4,0.11299435028248600,0.04,0
1474,"Roberts, Doug",USA,251,35,71,106,-37,388,5,0.09020618556701030,-0.14741035856573700,0
1487,"Roenick, Jeremy",USA,1363,513,703,1216,153,3281,92,0.15635476988723000,0.11225238444607500,0
1490,"Rolston, Brian",USA,1256,342,419,761,65,3836,72,0.08915537017726800,0.0517515923566879,0
1494,"Ronan, Ed",USA,182,13,23,36,3,141,2,0.09219858156028370,0.016483516483516500,0
1496,"Rooney, Steve",USA,154,15,13,28,-16,137,2,0.10948905109489100,-0.1038961038961040,0
1501,"Rowe, Tom",USA,357,85,100,185,-80,755,9,0.11258278145695400,-0.22408963585434200,0
1502,"Roy, Andre",USA,515,35,33,68,-17,349,5,0.10028653295128900,-0.03300970873786410,0
1507,"Rupp, Mike",USA,557,53,41,94,-27,553,9,0.09584086799276670,-0.04847396768402150,0
1513,"Ryan, Bobby",USA,332,136,123,259,37,943,14,0.14422057264050900,0.11144578313253000,0
1514,"Ryan, Michael",USA,83,7,8,15,-15,118,0,0.059322033898305100,-0.18072289156626500,0
1520,"Sacco, Joe",USA,738,94,119,213,-44,1153,13,0.08152645273200350,-0.05962059620596210,0
1550,"Schremp, Rob",USA,114,20,34,54,-23,165,3,0.12121212121212100,-0.20175438596491200,0
1569,"Sexton, Dan",USA,88,13,19,32,-9,171,0,0.07602339181286550,-0.10227272727272700,0
1573,"Shannon, Ryan",USA,305,35,64,99,-24,445,3,0.07865168539325840,-0.07868852459016390,0
1579,"Sheehan, Bobby",USA,310,48,63,111,-41,471,4,0.10191082802547800,-0.13225806451612900,0
1587,"Silk, Dave",USA,249,54,59,113,-7,388,3,0.13917525773195900,-0.028112449799196800,0
1601,"Skille, Jack",USA,138,17,20,37,-23,276,2,0.06159420289855070,-0.16666666666666700,0
1605,"Slater, Jim",USA,449,60,61,121,-5,665,6,0.09022556390977440,-0.011135857461024500,0
1607,"Sloan, Blake",USA,290,11,32,43,-17,265,2,0.04150943396226420,-0.05862068965517240,0
1618,"Smith, Wyatt",USA,211,10,22,32,-18,179,0,0.055865921787709500,-0.08530805687203790,0
1620,"Smolinski, Bryan",USA,1056,274,377,651,46,2466,45,0.1111111111111110,0.043560606060606100,0
1626,"Snuggerud, Dave",USA,265,30,54,84,-23,403,5,0.07444168734491320,-0.08679245283018870,0
1636,"Stafford, Drew",USA,397,114,132,246,33,939,17,0.12140575079872200,0.08312342569269520,0
1644,"Stapleton, Tim",USA,118,19,18,37,-14,133,4,0.14285714285714300,-0.11864406779661000,0
1651,"Steckel, Dave",USA,385,32,40,72,-14,427,4,0.07494145199063230,-0.03636363636363640,0
1656,"Stempniak, Lee",USA,517,129,146,275,-22,1140,13,0.11315789473684200,-0.0425531914893617,0
1657,"Stepan, Derek",USA,164,38,58,96,22,335,7,0.11343283582089600,0.13414634146341500,0
1659,"Stevenson, Jeremy",USA,207,19,19,38,-6,197,2,0.09644670050761420,-0.028985507246376800,0
1660,"Stevens, Kevin",USA,874,329,397,726,-103,2331,35,0.14114114114114100,-0.11784897025171600,0
1676,"Storm, Jim",USA,84,7,15,22,5,98,1,0.07142857142857140,0.05952380952380950,0
1683,"Sullivan, Mike",USA,709,54,82,136,-105,711,11,0.0759493670886076,-0.14809590973201700,0
1696,"Sutter, Brandon",USA,286,53,54,107,8,541,6,0.09796672828096120,0.027972027972028000,0
1707,"Sweeney, Bob",USA,639,125,163,288,-29,886,24,0.14108352144469500,-0.04538341158059470,0
1708,"Sweeney, Tim",USA,291,55,83,138,13,383,12,0.14360313315926900,0.044673539518900300,0
1711,"Sylvester, Dean",USA,96,21,16,37,-31,181,2,0.11602209944751400,-0.3229166666666670,0
1714,"Taffe, Jeff",USA,180,21,25,46,-20,208,2,0.10096153846153800,-0.1111111111111110,0
1715,"Talafous, Dean",USA,497,104,154,258,-76,755,13,0.13774834437086100,-0.1529175050301810,0
1719,"Tancill, Chris",USA,134,17,32,49,-30,193,0,0.08808290155440410,-0.22388059701492500,0
1735,"Thomas, Bill",USA,87,16,12,28,-13,143,3,0.11188811188811200,-0.14942528735632200,0
1738,"Thompson, Nate",USA,265,23,31,54,-57,361,3,0.06371191135734070,-0.21509433962264200,0
1746,"Tibbetts, Billy",USA,82,2,8,10,-20,70,1,0.02857142857142860,-0.24390243902439000,0
1751,"Tkachuk, Keith",USA,1201,538,527,1065,33,3530,72,0.15240793201133100,0.027477102414654500,0
1771,"Turcotte, Alfie",USA,112,17,29,46,-21,117,2,0.1452991452991450,-0.1875,0
1772,"Turcotte, Darren",USA,635,195,216,411,-14,1530,29,0.12745098039215700,-0.02204724409448820,0
1782,"Umberger, R.J.",USA,551,143,171,314,-56,1320,18,0.10833333333333300,-0.10163339382940100,0
1788,"Valicevic, Rob",USA,193,28,20,48,-13,218,10,0.12844036697247700,-0.06735751295336790,0
1795,"Van Riemsdyk, James",USA,196,47,52,99,13,467,11,0.1006423982869380,0.0663265306122449,0
1834,"Weight, Doug",USA,1238,278,755,1033,-58,2655,34,0.10470809792843700,-0.046849757673667200,0
1846,"Wheeler, Blake",USA,324,74,117,191,45,696,10,0.10632183908046000,0.1388888888888890,0
1855,"Williams, Butch",USA,108,14,35,49,-21,160,0,0.0875,-0.19444444444444400,0
1860,"Williams, Tommy",USA,367,87,172,259,-104,669,7,0.13004484304932700,-0.28337874659400500,0
1866,"Wilson, Colin",USA,185,39,45,84,12,273,10,0.14285714285714300,0.06486486486486490,0
1867,"Wilson, Landon",USA,375,53,66,119,5,639,6,0.08294209702660410,0.013333333333333300,0
1870,"Winchester, Brad",USA,390,37,31,68,-42,434,4,0.08525345622119820,-0.1076923076923080,0
1875,"Wood, Randy",USA,741,175,159,334,-53,1528,22,0.11452879581151800,-0.07152496626180840,0
1891,"York, Mike",USA,579,127,195,322,-34,1206,23,0.10530679933665000,-0.05872193436960280,0
1892,"Young, Scott",USA,1181,342,415,757,-40,3501,50,0.09768637532133680,-0.03386960203217610,0
1894,"Younghans, Tom",USA,429,44,41,85,-54,368,3,0.11956521739130400,-0.1258741258741260,0
1902,"Zeiler, John",USA,90,1,4,5,-11,34,0,0.029411764705882400,-0.12222222222222200,0
151,"Borschevsky, Nikolai",USSR,162,49,73,122,42,371,6,0.1320754716981130,0.25925925925925900,0
281,"Chubarov, Artem",USSR,228,25,33,58,-3,297,8,0.08417508417508420,-0.013157894736842100,0
